age,income,city,churned
63,17256.03,Bangalore,1
74,11451.14,Mumbai,0
44,49428.85,Mumbai,0
33,53738.15,Pune,1
35,13669.5,Delhi,0
61,21047.47,Bangalore,0
57,101590.14,Bangalore,0
49,28608.87,Pune,0
46,6896.85,Bangalore,0
59,22219.82,Delhi,0
21,33706.72,Delhi,1
53,134797.15,Mumbai,1
54,12896.65,Bangalore,1
50,5481.05,Bangalore,1
18,152205.01,Pune,0
54,85058.54,Pune,0
18,22915.74,Pune,1
24,2953.26,Mumbai,1
65,16194.44,Mumbai,1
23,36637.8,Delhi,0
40,1176.72,Pune,0
37,127651.04,Delhi,0
20,32495.33,Pune,1
23,30445.03,Mumbai,0
60,66595.74,Bangalore,1
41,3949.44,Delhi,1
55,71698.01,Delhi,1
23,20306.24,Mumbai,1
60,16158.62,Mumbai,0
28,113424.47,Mumbai,0
43,16228.6,Delhi,1
61,28121.83,Bangalore,0
38,104283.1,Mumbai,0
19,15671.23,Delhi,0
55,105073.97,Mumbai,0
54,1395.74,Bangalore,1
27,131228.81,Pune,0
39,28099.51,Bangalore,1
33,21686.56,Pune,1
64,149158.44,Delhi,0
50,43812.28,Delhi,0
67,20468.73,Mumbai,1
29,20711.72,Bangalore,1
25,4075.76,Pune,1
41,26918.62,Pune,1
42,18619.77,Bangalore,1
37,10993.9,Pune,1
39,16872.03,Delhi,1
31,84656.99,Pune,0
57,40565.8,Bangalore,1
61,33673.95,Mumbai,1
38,93248.55,Bangalore,1
18,44402.02,Delhi,1
58,73527.96,Delhi,0
50,49590.88,Mumbai,1
69,14031.42,Pune,1
40,106026.79,Bangalore,0
38,115158.02,Bangalore,0
49,30004.95,Delhi,0
54,12846.0,Delhi,1
50,78027.04,Bangalore,0
68,34534.41,Bangalore,1
21,1590.9,Bangalore,1
78,102111.86,Delhi,0
57,127720.68,Delhi,0
71,9038.47,Bangalore,0
37,7950.61,Pune,0
78,3366.84,Pune,0
75,29622.13,Mumbai,0
79,32621.39,Pune,0
31,80501.44,Delhi,0
21,26903.95,Delhi,1
43,11056.25,Delhi,1
55,71653.56,Pune,0
35,38961.32,Pune,0
18,53275.7,Mumbai,1
41,36673.35,Bangalore,1
23,10053.82,Bangalore,1
26,57228.21,Pune,0
27,29396.22,Bangalore,0
55,25806.95,Pune,1
78,5409.21,Bangalore,0
25,33097.24,Pune,1
59,1118.25,Bangalore,0
51,49301.59,Delhi,0
57,70372.07,Mumbai,0
73,56992.63,Mumbai,0
21,63307.2,Mumbai,1
58,28399.36,Mumbai,1
44,3915.7,Mumbai,1
75,33569.98,Delhi,1
67,8666.24,Delhi,1
50,57657.29,Bangalore,0
45,128655.66,Pune,0
74,324256.81,Pune,0
20,8483.61,Mumbai,1
62,19973.46,Delhi,1
40,15919.07,Bangalore,0
45,68482.14,Delhi,0
19,88941.5,Mumbai,1
59,148003.68,Pune,0
34,28195.25,Bangalore,0
50,41827.97,Mumbai,0
71,32584.82,Bangalore,0
18,37.29,Delhi,1
61,15795.6,Delhi,0
52,27087.92,Mumbai,0
34,25251.08,Mumbai,1
60,28533.11,Mumbai,1
52,50674.66,Bangalore,0
55,29178.47,Bangalore,0
42,162118.33,Mumbai,0
74,12025.33,Bangalore,1
61,88643.5,Pune,0
73,42485.26,Mumbai,0
45,133417.73,Mumbai,0
70,131262.95,Pune,0
72,5250.04,Bangalore,0
18,17380.4,Pune,1
75,794.17,Mumbai,0
33,31228.67,Pune,1
71,94971.29,Delhi,0
75,7516.64,Bangalore,0
25,52310.36,Delhi,0
48,6403.87,Bangalore,0
35,12515.62,Pune,1
39,15901.22,Pune,1
74,26372.34,Delhi,0
18,24023.21,Mumbai,1
76,6011.33,Mumbai,1
45,19027.67,Delhi,1
76,38493.38,Delhi,0
44,960.32,Delhi,0
18,77231.12,Mumbai,0
27,21927.27,Pune,0
39,7999.01,Mumbai,0
25,22071.38,Delhi,0
45,18931.29,Delhi,1
61,3889.3,Bangalore,1
42,12012.38,Pune,1
53,544.82,Delhi,1
19,3957.81,Pune,1
74,107213.8,Mumbai,1
33,194186.17,Bangalore,0
69,64041.96,Delhi,0
76,192763.03,Bangalore,0
27,68233.36,Delhi,1
74,77543.22,Delhi,0
30,27255.61,Mumbai,1
26,32365.39,Pune,0
79,117800.46,Pune,0
21,13376.18,Bangalore,1
77,876.26,Mumbai,0
62,11993.17,Bangalore,1
78,43447.63,Delhi,1
28,106837.01,Delhi,0
61,26410.63,Delhi,0
36,81501.03,Mumbai,0
37,33762.42,Mumbai,1
79,164490.65,Delhi,0
25,18214.58,Mumbai,1
72,40166.39,Bangalore,1
73,816.04,Bangalore,0
27,77514.18,Pune,1
71,9834.3,Pune,0
41,78890.69,Delhi,0
46,115813.77,Mumbai,0
43,44549.23,Delhi,0
65,2272.17,Delhi,1
21,141917.3,Delhi,1
54,18177.37,Pune,1
48,85697.91,Delhi,0
44,20915.55,Pune,1
29,29576.34,Pune,1
66,112168.08,Delhi,1
68,8389.34,Mumbai,1
52,65366.58,Delhi,0
73,43055.64,Bangalore,0
69,32156.31,Mumbai,0
56,111036.91,Delhi,0
28,48236.78,Delhi,0
31,16572.87,Delhi,1
59,38872.66,Mumbai,0
50,43372.49,Mumbai,1
42,22798.2,Bangalore,0
44,17000.23,Bangalore,1
20,1800.38,Mumbai,0
75,51206.76,Bangalore,0
22,44705.8,Pune,0
75,22128.5,Bangalore,1
29,44105.12,Pune,1
51,84227.01,Delhi,0
27,42989.42,Pune,1
34,11056.9,Pune,0
19,14247.83,Delhi,1
33,52774.86,Delhi,0
23,111481.21,Delhi,0
30,44302.87,Delhi,1
26,18790.0,Bangalore,1
45,48003.05,Delhi,0
44,72979.07,Pune,0
62,53.26,Mumbai,0
34,472.31,Bangalore,1
20,25823.88,Mumbai,1
21,250539.24,Bangalore,0
62,49156.14,Bangalore,0
31,7417.34,Bangalore,1
37,12907.97,Mumbai,1
65,1832.56,Mumbai,1
40,63910.26,Delhi,0
37,2431.72,Bangalore,1
79,174147.44,Pune,0
53,81283.62,Mumbai,1
29,12203.19,Delhi,0
46,1620.93,Bangalore,1
64,50953.75,Mumbai,0
54,183199.07,Bangalore,0
42,114113.81,Delhi,0
58,101297.64,Delhi,1
71,67158.38,Pune,1
33,27131.66,Mumbai,0
67,37483.09,Bangalore,0
51,41423.64,Bangalore,0
30,11171.03,Bangalore,1
41,55818.73,Pune,0
18,3660.63,Pune,1
61,18089.28,Bangalore,1
79,84786.37,Mumbai,0
28,46787.03,Bangalore,0
79,145911.83,Delhi,0
54,50110.8,Mumbai,0
33,6261.17,Pune,1
59,41577.14,Pune,0
33,37722.39,Mumbai,0
49,15803.65,Pune,1
65,29586.32,Pune,1
21,30758.08,Delhi,1
67,56031.34,Pune,0
21,152227.24,Delhi,0
45,6579.45,Bangalore,1
32,2158.65,Delhi,1
63,166626.0,Pune,0
44,20426.03,Mumbai,1
77,15893.08,Bangalore,0
59,22481.0,Delhi,0
67,78302.21,Mumbai,0
55,48025.41,Mumbai,0
45,65166.84,Mumbai,1
31,24204.86,Mumbai,0
71,12347.52,Delhi,1
70,55321.99,Mumbai,1
38,263915.01,Mumbai,0
79,208120.65,Bangalore,0
21,108440.27,Mumbai,1
56,22498.0,Mumbai,0
18,103739.61,Delhi,1
38,51651.9,Bangalore,1
67,30484.32,Pune,0
75,11602.95,Pune,0
33,25319.82,Delhi,1
19,27064.83,Delhi,1
43,114920.78,Bangalore,0
66,72536.64,Mumbai,1
61,11571.1,Mumbai,1
18,5746.97,Pune,1
19,66909.91,Mumbai,0
29,1097.68,Delhi,0
49,860.07,Delhi,1
62,52.71,Bangalore,1
25,132617.99,Delhi,0
47,58227.92,Mumbai,0
25,125341.1,Mumbai,0
22,42483.98,Mumbai,1
53,23812.14,Pune,1
69,60926.09,Delhi,0
63,18517.35,Mumbai,1
25,137413.37,Bangalore,0
40,47139.25,Pune,0
25,2139.6,Mumbai,1
31,9113.69,Delhi,0
30,55001.05,Mumbai,1
47,33095.88,Mumbai,0
41,7741.94,Bangalore,1
43,22899.88,Delhi,0
74,76459.42,Bangalore,1
48,5704.07,Mumbai,1
68,57313.4,Bangalore,0
75,2048.73,Delhi,1
60,129.1,Mumbai,1
57,37068.98,Bangalore,0
78,73450.15,Bangalore,0
23,64818.06,Delhi,1
46,4295.65,Pune,1
25,53286.22,Mumbai,0
69,14212.59,Delhi,0
19,86252.77,Pune,1
41,39675.84,Mumbai,0
55,21026.14,Mumbai,1
72,9354.32,Mumbai,0
65,144103.66,Delhi,0
19,82905.17,Delhi,0
48,37710.01,Delhi,1
78,33484.97,Bangalore,0
43,26412.52,Bangalore,1
20,34486.21,Delhi,1
73,6282.08,Pune,0
46,96122.81,Delhi,1
19,11792.76,Bangalore,1
53,2074.45,Delhi,1
77,40239.87,Mumbai,1
22,85494.26,Pune,1
57,20264.47,Pune,1
57,48790.83,Delhi,1
69,8728.11,Bangalore,1
51,66516.06,Pune,0
65,21924.41,Pune,0
73,126134.51,Delhi,0
72,7107.3,Pune,0
33,52772.74,Pune,1
24,31361.82,Delhi,1
51,5021.96,Pune,1
37,112548.71,Pune,0
77,13667.35,Pune,1
55,8132.1,Delhi,1
49,312765.89,Delhi,0
36,51864.88,Pune,1
26,12924.93,Delhi,0
54,164728.15,Delhi,0
79,29043.02,Mumbai,0
73,43758.99,Delhi,1
34,9616.74,Mumbai,1
59,92149.62,Delhi,0
42,18627.08,Pune,0
21,6694.64,Mumbai,1
70,48331.54,Bangalore,1
25,10424.37,Mumbai,1
47,12344.81,Bangalore,1
78,20924.25,Mumbai,1
40,16253.77,Mumbai,1
22,2149.44,Mumbai,1
76,55089.44,Delhi,0
70,75897.48,Bangalore,1
61,1812.56,Pune,0
79,32197.95,Mumbai,0
27,18843.03,Delhi,0
28,54611.42,Bangalore,1
39,21978.78,Bangalore,0
61,61896.78,Delhi,1
72,26707.99,Mumbai,0
68,5574.65,Pune,0
34,18612.04,Mumbai,1
76,6546.56,Pune,0
54,35200.1,Delhi,1
70,13208.88,Pune,0
44,11364.46,Bangalore,1
64,23520.86,Delhi,0
40,71545.07,Bangalore,1
65,128890.5,Pune,0
51,40115.45,Bangalore,1
66,26384.84,Mumbai,0
63,40557.04,Pune,0
23,29560.42,Delhi,0
23,9184.56,Delhi,1
38,29921.54,Bangalore,1
44,30314.57,Bangalore,1
71,19817.59,Delhi,0
76,56831.0,Pune,0
63,20381.91,Delhi,1
30,42545.86,Bangalore,1
76,3575.78,Delhi,1
71,171392.37,Pune,0
70,7372.8,Pune,0
18,301507.58,Mumbai,0
58,46578.28,Pune,1
43,142621.39,Pune,0
51,54418.07,Delhi,0
69,30949.48,Bangalore,1
24,160315.86,Pune,1
25,11257.07,Delhi,1
44,20493.71,Bangalore,1
76,93747.17,Pune,0
77,25435.53,Delhi,0
66,25122.85,Delhi,0
20,137647.57,Delhi,0
76,1040.16,Delhi,0
77,105361.69,Delhi,0
22,84974.88,Pune,1
23,177.71,Bangalore,1
19,118239.38,Delhi,1
65,34015.28,Bangalore,0
36,54694.36,Bangalore,0
26,41995.19,Delhi,1
22,121020.15,Pune,0
37,323.59,Delhi,0
68,17322.04,Bangalore,1
36,58861.1,Mumbai,0
55,17550.86,Bangalore,0
40,27066.93,Delhi,1
26,65495.16,Delhi,0
71,26012.02,Delhi,0
30,85558.18,Bangalore,0
29,53329.22,Pune,0
67,9093.3,Mumbai,0
72,7973.43,Mumbai,0
44,3016.36,Bangalore,1
41,63860.45,Bangalore,1
41,49459.42,Mumbai,0
22,23641.86,Bangalore,1
59,30327.92,Mumbai,0
72,116260.91,Bangalore,0
48,10972.88,Pune,1
65,94567.08,Bangalore,0
49,100021.66,Pune,1
45,37865.69,Pune,0
72,12140.06,Delhi,1
58,115308.84,Pune,0
28,21632.31,Delhi,1
59,26031.81,Bangalore,0
33,17475.78,Bangalore,1
42,10972.28,Pune,1
69,3337.51,Bangalore,1
51,69576.0,Delhi,1
33,15629.4,Mumbai,1
43,10027.89,Delhi,1
34,203704.48,Mumbai,0
47,17913.18,Bangalore,0
70,32932.53,Bangalore,0
61,101883.26,Bangalore,0
56,324575.56,Mumbai,0
43,4111.92,Delhi,1
18,11999.21,Pune,1
43,81120.94,Bangalore,1
60,203187.26,Mumbai,0
65,24801.74,Pune,0
23,168981.67,Pune,0
36,46919.26,Pune,0
26,13172.07,Mumbai,0
39,52134.66,Mumbai,1
46,8915.75,Delhi,1
44,130776.65,Pune,0
32,72501.02,Pune,0
32,61696.95,Bangalore,1
22,2909.52,Mumbai,1
72,16532.52,Delhi,1
28,18294.02,Mumbai,1
42,5370.79,Bangalore,0
51,86953.78,Delhi,1
38,72856.16,Pune,1
28,64584.07,Bangalore,1
21,47055.21,Mumbai,1
54,39970.87,Pune,0
31,19972.0,Delhi,0
73,3377.32,Pune,0
55,67968.92,Pune,0
18,24765.23,Pune,1
20,24944.0,Delhi,1
45,96963.89,Delhi,0
78,63253.68,Pune,0
71,41447.27,Pune,0
79,13899.32,Pune,0
41,56344.49,Mumbai,1
26,1064.27,Mumbai,1
65,29483.03,Bangalore,0
21,12864.71,Mumbai,1
70,22952.56,Delhi,0
44,57432.31,Delhi,1
19,22306.52,Mumbai,1
34,42907.0,Bangalore,1
37,22684.1,Mumbai,1
28,18611.36,Delhi,1
52,14537.94,Delhi,1
24,122016.12,Pune,0
60,2474.45,Pune,1
48,16678.77,Delhi,1
36,15974.81,Mumbai,0
72,24237.64,Mumbai,1
60,137528.09,Delhi,0
79,35118.32,Delhi,1
33,87199.19,Delhi,0
39,43427.0,Pune,1
77,214215.9,Delhi,0
42,3861.38,Pune,0
24,41253.98,Mumbai,1
58,131170.69,Mumbai,0
58,7307.59,Pune,1
41,4073.73,Pune,0
67,109813.56,Bangalore,1
74,49326.7,Mumbai,0
30,101369.92,Mumbai,0
67,40667.33,Pune,1
59,26863.13,Delhi,0
54,5578.65,Mumbai,1
78,30794.8,Bangalore,1
58,37591.58,Mumbai,1
20,74783.3,Bangalore,0
62,116482.65,Delhi,0
55,24836.43,Delhi,0
58,52156.31,Pune,0
58,5378.02,Mumbai,0
39,644.81,Pune,1
32,8516.29,Bangalore,0
51,4955.17,Bangalore,0
50,23300.89,Delhi,0
36,33860.86,Mumbai,0
58,73926.19,Bangalore,0
35,14234.01,Pune,1
47,8899.54,Bangalore,1
59,31642.19,Pune,1
65,75230.82,Pune,0
44,35166.35,Bangalore,0
40,92146.53,Delhi,1
70,140515.56,Pune,0
51,13382.87,Delhi,1
31,33074.77,Pune,1
60,76154.89,Mumbai,0
34,24341.1,Bangalore,1
23,54145.62,Delhi,1
71,92349.36,Bangalore,0
75,102433.44,Mumbai,0
40,58531.11,Pune,1
45,48506.15,Mumbai,0
78,44077.92,Bangalore,1
21,13891.46,Delhi,1
26,13624.83,Pune,0
61,23539.07,Mumbai,1
71,29388.97,Delhi,1
44,29971.63,Mumbai,1
52,95475.3,Delhi,0
75,42366.25,Delhi,0
51,4886.47,Mumbai,0
28,28437.23,Delhi,1
51,80280.36,Mumbai,0
40,84452.76,Bangalore,0
29,41409.38,Mumbai,1
70,97402.37,Delhi,0
66,48414.69,Pune,1
20,130896.43,Mumbai,0
43,40064.78,Bangalore,1
46,52742.33,Delhi,0
56,40733.65,Delhi,0
45,67742.69,Pune,0
57,45598.98,Pune,1
50,199327.59,Pune,0
71,52668.97,Mumbai,0
18,6347.63,Bangalore,1
75,52539.79,Delhi,1
31,173707.51,Pune,0
51,39051.13,Delhi,1
59,67821.45,Bangalore,0
30,114068.0,Pune,0
63,34114.66,Bangalore,0
50,200102.34,Pune,0
59,46353.68,Pune,0
79,8155.65,Mumbai,1
76,13037.48,Mumbai,0
36,45647.31,Pune,1
51,40674.52,Delhi,1
32,109918.56,Mumbai,0
46,1479.06,Pune,1
63,18246.4,Mumbai,0
59,33502.76,Mumbai,1
73,44976.89,Pune,1
53,26481.51,Delhi,1
30,10243.08,Delhi,1
76,8207.58,Delhi,1
62,29684.55,Mumbai,0
69,63698.57,Mumbai,0
77,100331.11,Delhi,0
61,113340.11,Delhi,0
52,387.75,Bangalore,1
40,27473.55,Delhi,1
72,41958.15,Pune,0
44,30649.22,Bangalore,1
60,43597.0,Bangalore,0
77,58234.22,Bangalore,1
59,10625.88,Delhi,0
60,16092.74,Pune,0
26,28915.88,Mumbai,1
76,61916.77,Bangalore,0
32,52126.89,Delhi,0
18,9216.16,Mumbai,0
32,58818.26,Bangalore,0
43,32492.68,Mumbai,1
41,44411.75,Mumbai,1
66,323227.72,Mumbai,0
25,28250.34,Delhi,1
57,112455.01,Bangalore,0
30,10374.98,Bangalore,1
19,11047.02,Pune,1
68,5000.19,Pune,0
77,225280.4,Mumbai,0
34,9675.77,Mumbai,0
75,29246.19,Bangalore,0
21,52466.09,Delhi,1
64,75587.77,Delhi,1
28,6736.51,Delhi,0
40,63223.87,Delhi,1
33,18846.95,Delhi,1
18,41972.71,Pune,1
27,16879.24,Mumbai,0
26,762.48,Pune,1
38,9492.98,Bangalore,1
19,868.84,Mumbai,1
36,42339.87,Pune,1
22,24033.21,Mumbai,1
66,29897.49,Bangalore,1
74,108585.52,Pune,0
43,6675.08,Mumbai,1
47,14516.04,Delhi,1
64,17975.47,Delhi,1
48,92641.07,Bangalore,0
62,18659.19,Mumbai,1
71,72221.47,Delhi,1
38,61736.12,Pune,0
45,16281.79,Bangalore,1
33,9535.02,Bangalore,1
38,34916.41,Bangalore,0
77,92932.86,Delhi,0
72,295.39,Bangalore,0
58,1035.12,Delhi,1
49,4442.3,Pune,0
24,80300.18,Delhi,1
79,72673.28,Bangalore,0
65,53756.41,Bangalore,0
54,27841.93,Bangalore,1
19,8164.56,Bangalore,1
67,177352.61,Mumbai,0
56,36266.84,Pune,0
56,70977.85,Delhi,1
71,6018.64,Bangalore,1
21,88342.48,Mumbai,0
21,68986.68,Mumbai,0
63,8576.82,Bangalore,1
52,15676.75,Mumbai,0
68,163907.07,Delhi,0
21,20545.68,Mumbai,1
63,36540.07,Delhi,0
69,5242.08,Mumbai,1
53,167428.66,Bangalore,1
65,137782.11,Mumbai,0
39,33564.09,Mumbai,1
27,31.15,Pune,1
78,54333.84,Pune,0
38,123844.63,Pune,0
76,631.8,Mumbai,0
34,410.91,Mumbai,1
45,7277.89,Mumbai,0
48,19558.87,Pune,1
64,39972.89,Bangalore,0
50,40459.0,Mumbai,1
71,36362.87,Bangalore,0
35,27569.49,Delhi,1
74,100163.79,Delhi,1
62,1192.54,Pune,1
38,15561.94,Delhi,1
30,16156.59,Pune,1
37,11100.01,Mumbai,0
21,54964.25,Mumbai,1
76,100273.72,Pune,0
68,102761.31,Mumbai,0
29,23150.87,Mumbai,1
27,46948.36,Pune,0
67,20036.43,Pune,0
77,45679.46,Delhi,0
63,123.5,Delhi,0
60,6780.82,Mumbai,0
46,86357.53,Mumbai,1
39,71978.17,Bangalore,0
36,77154.21,Mumbai,1
33,23432.36,Bangalore,0
74,152007.25,Bangalore,0
44,38208.77,Bangalore,1
71,55181.9,Mumbai,0
29,1065.54,Pune,1
35,15950.59,Delhi,1
37,3406.62,Bangalore,1
21,68257.21,Delhi,0
29,50676.03,Pune,1
69,41300.26,Pune,0
19,2562.85,Mumbai,1
22,53518.53,Pune,0
47,44505.2,Pune,1
20,11326.86,Bangalore,1
64,17286.57,Delhi,0
67,56382.84,Delhi,0
68,11670.66,Delhi,1
32,16838.55,Bangalore,0
35,35308.34,Delhi,0
32,51808.11,Mumbai,1
69,42718.51,Pune,0
79,68696.11,Mumbai,0
63,35519.63,Mumbai,0
26,44450.73,Delhi,0
61,3125.94,Pune,1
46,100951.14,Bangalore,0
46,27252.87,Bangalore,1
63,4562.62,Pune,1
50,23593.64,Pune,0
38,33164.53,Delhi,0
25,25791.57,Bangalore,1
64,134166.23,Delhi,0
71,22396.81,Delhi,0
23,46530.46,Mumbai,1
58,81264.74,Pune,0
40,31949.26,Mumbai,0
40,46923.8,Pune,1
35,29128.35,Mumbai,1
42,5084.12,Pune,1
69,82335.17,Delhi,0
44,42495.58,Mumbai,1
55,586.59,Mumbai,0
43,15751.61,Mumbai,1
44,4666.59,Pune,1
28,40465.66,Bangalore,1
66,15467.02,Pune,1
32,6709.6,Mumbai,1
68,117905.74,Mumbai,0
28,20171.26,Delhi,1
63,25829.5,Delhi,1
62,95230.45,Pune,1
55,258.96,Mumbai,1
20,37818.55,Delhi,1
52,12504.09,Pune,1
44,72400.49,Pune,0
72,93907.57,Pune,0
20,56687.45,Mumbai,0
63,9410.09,Delhi,0
26,38615.69,Bangalore,1
55,12666.85,Mumbai,0
43,66297.52,Mumbai,0
62,5252.5,Bangalore,1
32,45003.18,Mumbai,0
77,28585.78,Delhi,0
29,29491.97,Mumbai,0
60,35925.55,Pune,0
46,26470.49,Mumbai,1
41,11214.21,Pune,1
40,7137.01,Mumbai,1
65,95481.11,Bangalore,0
30,188060.13,Mumbai,0
79,93241.6,Mumbai,0
35,43174.92,Pune,1
55,24641.68,Bangalore,0
26,70108.42,Delhi,0
22,88456.49,Mumbai,1
54,21450.3,Mumbai,1
47,108164.36,Bangalore,0
45,35470.8,Bangalore,0
33,4022.96,Delhi,0
51,25250.2,Bangalore,0
63,1156.63,Pune,1
53,55426.65,Pune,0
59,4604.16,Bangalore,0
71,3242.95,Pune,1
23,15583.51,Pune,1
39,10940.76,Pune,0
69,11141.07,Delhi,0
52,39627.65,Delhi,1
61,18486.5,Pune,0
36,4833.57,Bangalore,1
60,3255.09,Pune,0
36,32286.77,Mumbai,1
24,4850.89,Pune,0
42,13667.83,Pune,1
76,20829.74,Bangalore,0
39,14010.72,Bangalore,1
25,85967.89,Delhi,0
60,40182.42,Mumbai,1
43,49071.94,Pune,1
44,9371.0,Delhi,1
66,8841.26,Pune,0
21,194086.3,Pune,0
72,22577.19,Pune,0
18,16083.69,Pune,1
64,104344.33,Pune,0
44,27375.58,Mumbai,0
53,21356.94,Mumbai,0
43,71634.51,Delhi,0
56,26303.79,Bangalore,0
54,46927.68,Pune,0
22,12514.29,Mumbai,0
39,19632.71,Pune,1
67,35491.57,Mumbai,1
71,105136.3,Bangalore,0
77,17182.43,Delhi,0
55,112471.53,Mumbai,0
72,9082.4,Delhi,0
63,6110.05,Mumbai,1
77,15264.8,Delhi,0
27,8112.36,Delhi,1
54,558.75,Delhi,1
32,236122.61,Bangalore,0
66,16916.22,Pune,1
43,40302.14,Mumbai,0
43,163976.9,Delhi,0
55,4413.36,Bangalore,1
34,55132.36,Mumbai,1
29,3821.8,Pune,1
18,107503.75,Mumbai,0
66,44077.01,Pune,1
61,5027.64,Pune,1
38,22878.53,Mumbai,1
39,13312.51,Delhi,1
64,27183.47,Pune,0
66,66291.88,Pune,1
59,34950.94,Mumbai,0
72,112211.49,Bangalore,1
23,64715.53,Delhi,0
23,32006.21,Delhi,0
59,2954.21,Delhi,1
30,63425.24,Bangalore,0
67,9492.64,Mumbai,1
18,62483.78,Bangalore,1
79,150993.72,Mumbai,0
33,29112.47,Pune,1
39,206426.31,Mumbai,0
41,20333.23,Delhi,1
20,76943.23,Bangalore,0
53,9640.86,Delhi,1
40,33337.08,Mumbai,0
68,19469.32,Bangalore,0
54,63168.33,Pune,0
60,141887.71,Bangalore,0
51,57298.04,Pune,0
37,3237.27,Pune,1
19,25443.52,Delhi,1
79,62323.72,Delhi,0
19,55156.7,Pune,1
19,35921.92,Bangalore,1
45,118660.65,Bangalore,0
25,10439.81,Delhi,1
72,21652.17,Delhi,1
20,34940.73,Pune,1
22,19266.82,Mumbai,1
63,68010.96,Pune,0
69,93538.58,Bangalore,0
43,27278.58,Bangalore,1
51,12645.4,Delhi,1
45,94014.45,Delhi,0
72,15246.69,Pune,0
68,29420.95,Delhi,0
40,52252.1,Mumbai,0
59,38116.82,Bangalore,1
68,5585.91,Bangalore,1
54,132421.4,Bangalore,0
52,63388.52,Bangalore,1
53,9292.91,Bangalore,1
27,85112.16,Mumbai,0
37,26011.35,Pune,1
30,48699.23,Mumbai,0
62,21706.46,Bangalore,0
78,6667.51,Pune,0
39,27055.96,Pune,1
36,15186.14,Pune,1
38,12329.88,Mumbai,1
20,6110.53,Pune,1
18,5869.78,Delhi,1
45,87089.45,Mumbai,0
48,96839.49,Bangalore,0
54,134171.2,Delhi,0
72,296.58,Mumbai,0
60,21972.25,Bangalore,1
64,36724.36,Delhi,0
18,65007.86,Pune,0
73,52799.89,Bangalore,1
29,77886.26,Mumbai,0
77,33403.42,Mumbai,0
18,52574.96,Pune,1
57,55869.6,Bangalore,0
30,30084.83,Delhi,1
60,29420.28,Mumbai,1
57,32512.41,Delhi,1
64,136816.12,Mumbai,0
36,143200.45,Pune,0
62,8305.82,Bangalore,0
30,15395.94,Bangalore,1
44,47561.96,Delhi,0
65,1571.65,Bangalore,1
45,156231.76,Pune,1
51,20566.68,Mumbai,1
55,42225.97,Delhi,1
57,150336.29,Delhi,1
18,93997.62,Bangalore,1
67,96857.49,Pune,0
71,41993.83,Pune,0
32,435.94,Bangalore,1
63,97030.0,Delhi,0
21,164862.89,Pune,0
39,5370.14,Delhi,1
59,19010.41,Bangalore,1
49,11036.08,Pune,0
67,24325.17,Delhi,0
39,80838.95,Delhi,0
50,59337.73,Delhi,1
60,78982.41,Pune,0
68,75246.35,Delhi,1
66,30159.8,Pune,0
40,22920.98,Delhi,1
31,83898.09,Mumbai,0
62,96041.55,Pune,1
23,12127.75,Mumbai,0
50,73212.14,Bangalore,0
42,48288.17,Pune,1
38,13789.4,Bangalore,0
31,124318.79,Mumbai,0
59,84043.73,Delhi,0
43,101744.15,Bangalore,0
25,66610.27,Mumbai,0
55,54972.11,Mumbai,0
48,71126.34,Pune,1
28,46756.25,Bangalore,1
60,79690.4,Delhi,1
33,22530.75,Pune,1
62,70146.2,Mumbai,0
28,18482.84,Mumbai,1
25,70106.61,Mumbai,0
21,103154.76,Bangalore,1
64,159794.96,Pune,0
26,76083.3,Bangalore,1
24,36040.91,Bangalore,1
54,1006.84,Pune,0
67,44047.38,Delhi,0
48,27340.6,Delhi,1
58,29724.52,Pune,0
48,61109.41,Delhi,1
32,10073.94,Mumbai,1
73,47751.05,Pune,1
53,28473.94,Pune,1
20,41116.34,Bangalore,1
75,8479.91,Mumbai,1
34,39084.46,Pune,0
21,3404.1,Mumbai,1
36,1550.26,Bangalore,0
62,52282.04,Mumbai,0
43,132188.99,Pune,0
60,63246.41,Pune,0
25,120438.78,Pune,1
56,103984.71,Pune,0
74,65319.8,Mumbai,0
57,24138.31,Delhi,1
28,29498.7,Pune,1
37,174990.53,Bangalore,1
69,43396.25,Mumbai,0
19,134823.62,Mumbai,1
35,13953.87,Bangalore,1
41,6695.0,Bangalore,0
18,36972.38,Delhi,1
71,9847.63,Bangalore,0
37,40171.94,Delhi,1
50,27630.47,Pune,0
28,46795.05,Bangalore,1
34,94150.56,Pune,1
53,65336.39,Mumbai,0
32,135729.92,Mumbai,1
76,10006.33,Delhi,1
50,25666.36,Bangalore,1
51,121818.14,Mumbai,0
68,98836.65,Mumbai,0
46,104237.28,Pune,0
20,80892.69,Pune,0
61,92057.95,Mumbai,0
23,40686.77,Delhi,0
32,11031.21,Delhi,1
47,9264.63,Mumbai,0
28,70074.11,Delhi,1
65,108285.97,Mumbai,0
54,1736.0,Pune,0
59,93740.61,Pune,0
44,26004.92,Pune,0
57,9351.25,Mumbai,0
18,15236.43,Delhi,1
67,25416.8,Delhi,0
32,32908.28,Delhi,1
31,31264.18,Mumbai,1
39,15592.51,Bangalore,0
52,67382.44,Delhi,0
79,8188.69,Bangalore,1
43,93686.23,Mumbai,0
33,89530.78,Delhi,0
68,139461.91,Mumbai,0
74,70615.21,Bangalore,1
77,8213.26,Pune,1
29,88408.67,Delhi,1
69,8171.42,Mumbai,1
